Date, Time, Light, RH, Air Temp (F), Globe Temp, Sound (dB), CO2 (PPM), PM 2.5, PM 10, CO_SpecSensor
17-9-22, 4:35:8, , , , , , , 0.62, 0.62, 
17-9-22, 4:35:15, , , , , 36.80, , , , 
17-9-22, 4:35:16, 487.10, , , , , , , , 
17-9-22, 4:35:17, , , , 72.45, , , , , 
17-9-22, 4:37:15, , , , , 37.50, , , , 
17-9-22, 4:37:16, 461.29, , , , , , , , 
17-9-22, 4:37:17, , , , 72.45, , , , , 
17-9-22, 4:37:59, , , , , , 630, , , 
17-9-22, 4:38:0, , , , , , , , , 0.00
17-9-22, 4:38:1, , 38.63, 77.82, , , , , , 
17-9-22, 4:39:15, , , , , 39.20, , , , 
17-9-22, 4:39:16, 500.00, , , , , , , , 
17-9-22, 4:39:17, , , , 72.20, , , , , 
17-9-22, 4:41:15, , , , , 37.50, , , , 
17-9-22, 4:41:16, 487.10, , , , , , , , 
17-9-22, 4:41:17, , , , 72.45, , , , , 
17-9-22, 4:42:59, , , , , , 648, , , 
17-9-22, 4:43:0, , , , , , , , , 0.00
17-9-22, 4:43:1, , 38.73, 77.68, , , , , , 
17-9-22, 4:43:15, , , , , 37.10, , , , 
17-9-22, 4:43:16, 451.61, , , , , , , , 
17-9-22, 4:43:17, , , , 72.20, , , , , 
17-9-22, 4:45:15, , , , , 37.60, , , , 
17-9-22, 4:45:16, 477.42, , , , , , , , 
17-9-22, 4:45:17, , , , 72.69, , , , , 
17-9-22, 4:47:15, , , , , 38.20, , , , 
17-9-22, 4:47:16, 496.77, , , , , , , , 
17-9-22, 4:47:17, , , , 72.69, , , , , 
17-9-22, 4:47:59, , , , , , 645, , , 
17-9-22, 4:48:0, , , , , , , , , 0.00
17-9-22, 4:48:1, , 38.90, 77.59, , , , , , 
17-9-22, 4:49:15, , , , , 38.20, , , , 
17-9-22, 4:49:16, 435.48, , , , , , , , 
17-9-22, 4:49:17, , , , 72.69, , , , , 
17-9-22, 4:51:15, , , , , 38.20, , , , 
17-9-22, 4:51:16, 425.81, , , , , , , , 
17-9-22, 4:51:17, , , , 72.69, , , , , 
17-9-22, 4:52:59, , , , , , 632, , , 
17-9-22, 4:53:0, , , , , , , , , 0.00
17-9-22, 4:53:1, , 38.98, 77.53, , , , , , 
17-9-22, 4:53:15, , , , , 38.60, , , , 
17-9-22, 4:53:16, 448.39, , , , , , , , 
17-9-22, 4:53:17, , , , 72.94, , , , , 
17-9-22, 4:55:15, , , , , 38.20, , , , 
17-9-22, 4:55:16, 409.68, , , , , , , , 
17-9-22, 4:55:17, , , , 73.19, , , , , 
17-9-22, 4:57:15, , , , , 38.60, , , , 
17-9-22, 4:57:16, 403.23, , , , , , , , 
17-9-22, 4:57:17, , , , 73.69, , , , , 
17-9-22, 4:57:59, , , , , , 648, , , 
17-9-22, 4:58:0, , , , , , , , , 0.00
17-9-22, 4:58:1, , 39.12, 77.43, , , , , , 
17-9-22, 4:59:15, , , , , 38.80, , , , 
17-9-22, 4:59:16, 445.16, , , , , , , , 
17-9-22, 4:59:17, , , , 73.69, , , , , 
17-9-22, 5:1:15, , , , , 37.80, , , , 
17-9-22, 5:1:16, 500.00, , , , , , , , 
17-9-22, 5:1:17, , , , 73.69, , , , , 
17-9-22, 5:2:59, , , , , , 662, , , 
17-9-22, 5:3:0, , , , , , , , , 0.00
17-9-22, 5:3:1, , 38.90, 77.61, , , , , , 
17-9-22, 5:3:15, , , , , 38.20, , , , 
17-9-22, 5:3:16, 406.45, , , , , , , , 
17-9-22, 5:3:17, , , , 73.44, , , , , 
17-9-22, 5:5:15, , , , , 37.90, , , , 
17-9-22, 5:5:16, 500.00, , , , , , , , 
17-9-22, 5:5:17, , , , 73.69, , , , , 
17-9-22, 5:7:15, , , , , 38.40, , , , 
17-9-22, 5:7:16, 451.61, , , , , , , , 
17-9-22, 5:7:17, , , , 74.19, , , , , 
17-9-22, 5:7:59, , , , , , 637, , , 
17-9-22, 5:8:0, , , , , , , , , 0.00
17-9-22, 5:8:1, , 38.85, 77.70, , , , , , 
17-9-22, 5:9:15, , , , , 38.60, , , , 
17-9-22, 5:9:16, 448.39, , , , , , , , 
17-9-22, 5:9:17, , , , 73.94, , , , , 
17-9-22, 5:11:15, , , , , 36.10, , , , 
17-9-22, 5:11:16, 474.19, , , , , , , , 
17-9-22, 5:11:17, , , , 74.70, , , , , 
17-9-22, 5:12:59, , , , , , 626, , , 
17-9-22, 5:13:0, , , , , , , , , 1.00
17-9-22, 5:13:1, , 38.82, 77.66, , , , , , 
17-9-22, 5:13:15, , , , , 37.30, , , , 
17-9-22, 5:13:16, 458.06, , , , , , , , 
17-9-22, 5:13:17, , , , 74.19, , , , , 
17-9-22, 5:15:15, , , , , 39.00, , , , 
17-9-22, 5:15:16, 422.58, , , , , , , , 
17-9-22, 5:15:17, , , , 74.19, , , , , 
17-9-22, 5:17:15, , , , , 39.40, , , , 
17-9-22, 5:17:16, 474.19, , , , , , , , 
17-9-22, 5:17:17, , , , 74.70, , , , , 
17-9-22, 5:17:59, , , , , , 649, , , 
17-9-22, 5:18:0, , , , , , , , , 0.00
17-9-22, 5:18:1, , 38.68, 77.90, , , , , , 
17-9-22, 5:19:15, , , , , 37.30, , , , 
17-9-22, 5:19:16, 483.87, , , , , , , , 
17-9-22, 5:19:17, , , , 74.70, , , , , 
17-9-22, 5:21:15, , , , , 38.00, , , , 
17-9-22, 5:21:16, 464.52, , , , , , , , 
17-9-22, 5:21:17, , , , 74.70, , , , , 
17-9-22, 5:22:59, , , , , , 642, , , 
17-9-22, 5:23:0, , , , , , , , , 0.00
17-9-22, 5:23:1, , 38.55, 78.02, , , , , , 
17-9-22, 5:23:15, , , , , 37.80, , , , 
17-9-22, 5:23:16, 490.32, , , , , , , , 
17-9-22, 5:23:17, , , , 74.70, , , , , 
17-9-22, 5:25:15, , , , , 38.10, , , , 
17-9-22, 5:25:16, 435.48, , , , , , , , 
17-9-22, 5:25:17, , , , 74.96, , , , , 
17-9-22, 5:27:15, , , , , 38.10, , , , 
17-9-22, 5:27:16, 409.68, , , , , , , , 
17-9-22, 5:27:17, , , , 74.96, , , , , 
17-9-22, 5:27:59, , , , , , 645, , , 
17-9-22, 5:28:0, , , , , , , , , 1.00
17-9-22, 5:28:1, , 38.45, 78.22, , , , , , 
17-9-22, 5:29:15, , , , , 38.40, , , , 
17-9-22, 5:29:16, 416.13, , , , , , , , 
17-9-22, 5:29:17, , , , 74.70, , , , , 
17-9-22, 5:31:15, , , , , 37.00, , , , 
17-9-22, 5:31:16, 464.52, , , , , , , , 
17-9-22, 5:31:17, , , , 74.70, , , , , 
17-9-22, 5:32:59, , , , , , 641, , , 
17-9-22, 5:33:0, , , , , , , , , 15.00
17-9-22, 5:33:1, , 38.43, 78.33, , , , , , 
17-9-22, 5:33:15, , , , , 35.00, , , , 
17-9-22, 5:33:16, 416.13, , , , , , , , 
17-9-22, 5:33:17, , , , 72.20, , , , , 
17-9-22, 5:35:8, , , , , , , 0.62, 0.62, 
17-9-22, 5:35:15, , , , , 38.00, , , , 
17-9-22, 5:35:16, 425.81, , , , , , , , 
17-9-22, 5:35:17, , , , 75.48, , , , , 
17-9-22, 5:37:15, , , , , 37.60, , , , 
17-9-22, 5:37:16, 458.06, , , , , , , , 
17-9-22, 5:37:17, , , , 75.48, , , , , 
17-9-22, 5:37:59, , , , , , 682, , , 
17-9-22, 5:38:0, , , , , , , , , 0.00
17-9-22, 5:38:1, , 38.03, 78.71, , , , , , 
17-9-22, 5:39:15, , , , , 38.60, , , , 
17-9-22, 5:39:16, 441.94, , , , , , , , 
17-9-22, 5:39:17, , , , 75.48, , , , , 
17-9-22, 5:41:15, , , , , 37.90, , , , 
17-9-22, 5:41:16, 487.10, , , , , , , , 
17-9-22, 5:41:17, , , , 75.48, , , , , 
17-9-22, 5:42:59, , , , , , 670, , , 
17-9-22, 5:43:0, , , , , , , , , 0.00
17-9-22, 5:43:1, , 38.05, 78.66, , , , , , 
17-9-22, 5:43:15, , , , , 37.80, , , , 
17-9-22, 5:43:16, 493.55, , , , , , , , 
17-9-22, 5:43:17, , , , 75.48, , , , , 
17-9-22, 5:45:15, , , , , 39.90, , , , 
17-9-22, 5:45:16, 493.55, , , , , , , , 
17-9-22, 5:45:17, , , , 75.48, , , , , 
17-9-22, 5:47:15, , , , , 38.80, , , , 
17-9-22, 5:47:16, 516.13, , , , , , , , 
17-9-22, 5:47:17, , , , 75.48, , , , , 
17-9-22, 5:47:59, , , , , , 666, , , 
17-9-22, 5:48:0, , , , , , , , , 0.00
17-9-22, 5:48:1, , 37.93, 78.75, , , , , , 
17-9-22, 5:49:15, , , , , 36.30, , , , 
17-9-22, 5:49:16, 441.94, , , , , , , , 
17-9-22, 5:49:17, , , , 75.48, , , , , 
17-9-22, 5:51:15, , , , , 37.50, , , , 
17-9-22, 5:51:16, 477.42, , , , , , , , 
17-9-22, 5:51:17, , , , 74.96, , , , , 
17-9-22, 5:52:59, , , , , , 683, , , 
17-9-22, 5:53:0, , , , , , , , , 0.00
17-9-22, 5:53:1, , 38.53, 77.86, , , , , , 
17-9-22, 5:53:15, , , , , 39.30, , , , 
17-9-22, 5:53:16, 480.65, , , , , , , , 
17-9-22, 5:53:17, , , , 74.19, , , , , 
17-9-22, 5:55:15, , , , , 38.20, , , , 
17-9-22, 5:55:16, 403.23, , , , , , , , 
17-9-22, 5:55:17, , , , 74.45, , , , , 
17-9-22, 5:57:15, , , , , 38.00, , , , 
17-9-22, 5:57:16, 400.00, , , , , , , , 
17-9-22, 5:57:17, , , , 74.45, , , , , 
17-9-22, 5:57:59, , , , , , 680, , , 
17-9-22, 5:58:0, , , , , , , , , 1.00
17-9-22, 5:58:1, , 38.68, 77.66, , , , , , 
17-9-22, 5:59:15, , , , , 39.90, , , , 
17-9-22, 5:59:16, 487.10, , , , , , , , 
17-9-22, 5:59:17, , , , 74.19, , , , , 
17-9-22, 6:1:15, , , , , 38.20, , , , 
17-9-22, 6:1:16, 400.00, , , , , , , , 
17-9-22, 6:1:17, , , , 73.94, , , , , 
17-9-22, 6:2:59, , , , , , 696, , , 
17-9-22, 6:3:0, , , , , , , , , 1.00
17-9-22, 6:3:1, , 39.29, 77.26, , , , , , 
17-9-22, 6:3:15, , , , , 38.80, , , , 
17-9-22, 6:3:16, 470.97, , , , , , , , 
17-9-22, 6:3:17, , , , 74.19, , , , , 
17-9-22, 6:5:15, , , , , 38.20, , , , 
17-9-22, 6:5:16, 429.03, , , , , , , , 
17-9-22, 6:5:17, , , , 73.94, , , , , 
17-9-22, 6:7:15, , , , , 39.60, , , , 
17-9-22, 6:7:16, 425.81, , , , , , , , 
17-9-22, 6:7:17, , , , 73.94, , , , , 
17-9-22, 6:7:59, , , , , , 650, , , 
17-9-22, 6:8:0, , , , , , , , , 0.00
17-9-22, 6:8:1, , 39.29, 77.21, , , , , , 
17-9-22, 6:9:15, , , , , 39.00, , , , 
17-9-22, 6:9:16, 467.74, , , , , , , , 
17-9-22, 6:9:17, , , , 73.69, , , , , 
17-9-22, 6:11:15, , , , , 37.60, , , , 
17-9-22, 6:11:16, 435.48, , , , , , , , 
17-9-22, 6:11:17, , , , 73.94, , , , , 
17-9-22, 6:12:59, , , , , , 641, , , 
17-9-22, 6:13:0, , , , , , , , , 0.00
17-9-22, 6:13:1, , 39.10, 77.52, , , , , , 
17-9-22, 6:13:15, , , , , 37.50, , , , 
17-9-22, 6:13:16, 493.55, , , , , , , , 
17-9-22, 6:13:17, , , , 73.69, , , , , 
17-9-22, 6:15:15, , , , , 39.10, , , , 
17-9-22, 6:15:16, 474.19, , , , , , , , 
17-9-22, 6:15:17, , , , 73.94, , , , , 
17-9-22, 6:17:15, , , , , 39.10, , , , 
17-9-22, 6:17:16, 470.97, , , , , , , , 
17-9-22, 6:17:17, , , , 73.44, , , , , 
17-9-22, 6:17:59, , , , , , 676, , , 
17-9-22, 6:18:0, , , , , , , , , 0.00
17-9-22, 6:18:1, , 39.44, 77.28, , , , , , 
17-9-22, 6:19:15, , , , , 38.40, , , , 
17-9-22, 6:19:16, 496.77, , , , , , , , 
17-9-22, 6:19:17, , , , 74.19, , , , , 
17-9-22, 6:21:15, , , , , 39.20, , , , 
17-9-22, 6:21:16, 422.58, , , , , , , , 
17-9-22, 6:21:17, , , , 73.94, , , , , 
17-9-22, 6:22:59, , , , , , 685, , , 
17-9-22, 6:23:0, , , , , , , , , 0.00
17-9-22, 6:23:1, , 39.22, 77.55, , , , , , 
17-9-22, 6:23:15, , , , , 37.90, , , , 
17-9-22, 6:23:16, 451.61, , , , , , , , 
17-9-22, 6:23:17, , , , 73.94, , , , , 
17-9-22, 6:25:15, , , , , 38.80, , , , 
17-9-22, 6:25:16, 429.03, , , , , , , , 
17-9-22, 6:25:17, , , , 73.94, , , , , 
17-9-22, 6:27:15, , , , , 38.80, , , , 
17-9-22, 6:27:16, 422.58, , , , , , , , 
17-9-22, 6:27:17, , , , 73.94, , , , , 
17-9-22, 6:27:59, , , , , , 683, , , 
17-9-22, 6:28:0, , , , , , , , , 0.00
17-9-22, 6:28:1, , 39.49, 77.39, , , , , , 
17-9-22, 6:29:15, , , , , 38.50, , , , 
17-9-22, 6:29:16, 451.61, , , , , , , , 
17-9-22, 6:29:17, , , , 73.69, , , , , 
17-9-22, 6:31:15, , , , , 38.60, , , , 
17-9-22, 6:31:16, 416.13, , , , , , , , 
17-9-22, 6:31:17, , , , 73.94, , , , , 
17-9-22, 6:32:59, , , , , , 690, , , 
17-9-22, 6:33:0, , , , , , , , , 7.00
17-9-22, 6:33:1, , 39.42, 77.39, , , , , , 
17-9-22, 6:33:15, , , , , 35.90, , , , 
17-9-22, 6:33:16, 438.71, , , , , , , , 
17-9-22, 6:33:17, , , , 71.23, , , , , 
17-9-22, 6:35:8, , , , , , , 0.62, 0.62, 
17-9-22, 6:35:15, , , , , 38.60, , , , 
17-9-22, 6:35:16, 432.26, , , , , , , , 
17-9-22, 6:35:17, , , , 73.69, , , , , 
17-9-22, 6:37:15, , , , , 39.90, , , , 
17-9-22, 6:37:16, 409.68, , , , , , , , 
17-9-22, 6:37:17, , , , 73.44, , , , , 
17-9-22, 6:37:59, , , , , , 688, , , 
17-9-22, 6:38:0, , , , , , , , , 0.00
17-9-22, 6:38:1, , 39.07, 77.73, , , , , , 
17-9-22, 6:39:15, , , , , 38.80, , , , 
17-9-22, 6:39:16, 409.68, , , , , , , , 
17-9-22, 6:39:17, , , , 73.94, , , , , 
17-9-22, 6:41:15, , , , , 36.90, , , , 
17-9-22, 6:41:16, 425.81, , , , , , , , 
17-9-22, 6:41:17, , , , 73.69, , , , , 
17-9-22, 6:42:59, , , , , , 679, , , 
17-9-22, 6:43:0, , , , , , , , , 0.00
17-9-22, 6:43:1, , 39.15, 77.75, , , , , , 
17-9-22, 6:43:15, , , , , 38.40, , , , 
17-9-22, 6:43:16, 422.58, , , , , , , , 
17-9-22, 6:43:17, , , , 73.94, , , , , 
17-9-22, 6:45:15, , , , , 37.80, , , , 
17-9-22, 6:45:16, 425.81, , , , , , , , 
17-9-22, 6:45:17, , , , 73.44, , , , , 
17-9-22, 6:47:15, , , , , 38.80, , , , 
17-9-22, 6:47:16, 422.58, , , , , , , , 
17-9-22, 6:47:17, , , , 73.44, , , , , 
17-9-22, 6:47:59, , , , , , 668, , , 
17-9-22, 6:48:0, , , , , , , , , 0.00
17-9-22, 6:48:1, , 40.23, 76.79, , , , , , 
17-9-22, 6:49:15, , , , , 38.80, , , , 
17-9-22, 6:49:16, 522.58, , , , , , , , 
17-9-22, 6:49:17, , , , 73.44, , , , , 
17-9-22, 6:51:15, , , , , 37.50, , , , 
17-9-22, 6:51:16, 470.97, , , , , , , , 
17-9-22, 6:51:17, , , , 73.19, , , , , 
17-9-22, 6:52:59, , , , , , 709, , , 
17-9-22, 6:53:0, , , , , , , , , 0.00
17-9-22, 6:53:1, , 40.31, 76.75, , , , , , 
17-9-22, 6:53:15, , , , , 39.70, , , , 
17-9-22, 6:53:16, 467.74, , , , , , , , 
17-9-22, 6:53:18, , , , 73.44, , , , , 
17-9-22, 6:55:15, , , , , 38.30, , , , 
17-9-22, 6:55:16, 448.39, , , , , , , , 
17-9-22, 6:55:17, , , , 72.94, , , , , 
17-9-22, 6:57:15, , , , , 39.50, , , , 
17-9-22, 6:57:16, 477.42, , , , , , , , 
17-9-22, 6:57:17, , , , 73.44, , , , , 
17-9-22, 6:57:59, , , , , , 668, , , 
17-9-22, 6:58:0, , , , , , , , , 0.00
17-9-22, 6:58:1, , 40.36, 76.66, , , , , , 
17-9-22, 6:59:15, , , , , 37.50, , , , 
17-9-22, 6:59:16, 503.23, , , , , , , , 
17-9-22, 6:59:17, , , , 72.94, , , , , 
17-9-22, 7:1:15, , , , , 38.60, , , , 
17-9-22, 7:1:16, 477.42, , , , , , , , 
17-9-22, 7:1:17, , , , 73.19, , , , , 
17-9-22, 7:2:59, , , , , , 674, , , 
17-9-22, 7:3:0, , , , , , , , , 0.00
17-9-22, 7:3:1, , 40.65, 76.39, , , , , , 
17-9-22, 7:3:15, , , , , 40.10, , , , 
17-9-22, 7:3:16, 512.90, , , , , , , , 
17-9-22, 7:3:17, , , , 72.69, , , , , 
17-9-22, 7:5:15, , , , , 37.60, , , , 
17-9-22, 7:5:16, 435.48, , , , , , , , 
17-9-22, 7:5:17, , , , 72.94, , , , , 
17-9-22, 7:7:15, , , , , 38.50, , , , 
17-9-22, 7:7:16, 500.00, , , , , , , , 
17-9-22, 7:7:17, , , , 73.44, , , , , 
17-9-22, 7:7:59, , , , , , 665, , , 
17-9-22, 7:8:0, , , , , , , , , 0.00
17-9-22, 7:8:1, , 40.28, 76.66, , , , , , 
17-9-22, 7:9:15, , , , , 36.90, , , , 
17-9-22, 7:9:16, 538.71, , , , , , , , 
17-9-22, 7:9:17, , , , 72.94, , , , , 
17-9-22, 7:11:15, , , , , 39.00, , , , 
17-9-22, 7:11:16, 441.94, , , , , , , , 
17-9-22, 7:11:17, , , , 72.69, , , , , 
17-9-22, 7:12:59, , , , , , 665, , , 
17-9-22, 7:13:0, , , , , , , , , 0.00
17-9-22, 7:13:1, , 40.63, 76.54, , , , , , 
17-9-22, 7:13:15, , , , , 38.90, , , , 
17-9-22, 7:13:16, 461.29, , , , , , , , 
17-9-22, 7:13:17, , , , 72.94, , , , , 
17-9-22, 7:15:15, , , , , 37.40, , , , 
17-9-22, 7:15:16, 454.84, , , , , , , , 
17-9-22, 7:15:17, , , , 72.45, , , , , 
17-9-22, 7:17:15, , , , , 38.40, , , , 
17-9-22, 7:17:16, 477.42, , , , , , , , 
17-9-22, 7:17:17, , , , 72.94, , , , , 
17-9-22, 7:17:59, , , , , , 665, , , 
17-9-22, 7:18:0, , , , , , , , , 0.00
17-9-22, 7:18:1, , 40.68, 76.43, , , , , , 
17-9-22, 7:19:15, , , , , 37.00, , , , 
17-9-22, 7:19:16, 474.19, , , , , , , , 
17-9-22, 7:19:17, , , , 72.45, , , , , 
17-9-22, 7:21:15, , , , , 37.50, , , , 
17-9-22, 7:21:16, 496.77, , , , , , , , 
17-9-22, 7:21:17, , , , 72.20, , , , , 
17-9-22, 7:22:59, , , , , , 696, , , 
17-9-22, 7:23:0, , , , , , , , , 0.00
17-9-22, 7:23:1, , 40.63, 76.65, , , , , , 
17-9-22, 7:23:15, , , , , 39.70, , , , 
17-9-22, 7:23:16, 506.45, , , , , , , , 
17-9-22, 7:23:17, , , , 72.45, , , , , 
17-9-22, 7:25:15, , , , , 39.00, , , , 
17-9-22, 7:25:16, 451.61, , , , , , , , 
17-9-22, 7:25:17, , , , 72.69, , , , , 
17-9-22, 7:27:15, , , , , 39.80, , , , 
17-9-22, 7:27:16, 509.68, , , , , , , , 
17-9-22, 7:27:17, , , , 72.69, , , , , 
17-9-22, 7:27:59, , , , , , 689, , , 
17-9-22, 7:28:0, , , , , , , , , 0.00
17-9-22, 7:28:1, , 41.44, 75.88, , , , , , 
17-9-22, 7:29:15, , , , , 41.10, , , , 
17-9-22, 7:29:16, 522.58, , , , , , , , 
17-9-22, 7:29:17, , , , 72.69, , , , , 
17-9-22, 7:31:15, , , , , 41.90, , , , 
17-9-22, 7:31:16, 500.00, , , , , , , , 
17-9-22, 7:31:17, , , , 72.45, , , , , 
17-9-22, 7:32:59, , , , , , 674, , , 
17-9-22, 7:33:0, , , , , , , , , 7.00
17-9-22, 7:33:1, , 41.44, 76.10, , , , , , 
17-9-22, 7:33:15, , , , , 39.50, , , , 
17-9-22, 7:33:16, 490.32, , , , , , , , 
17-9-22, 7:33:17, , , , 69.81, , , , , 
17-9-22, 7:35:8, , , , , , , 0.62, 0.62, 
17-9-22, 7:35:15, , , , , 39.60, , , , 
17-9-22, 7:35:16, 506.45, , , , , , , , 
17-9-22, 7:35:17, , , , 72.45, , , , , 
17-9-22, 7:37:15, , , , , 40.40, , , , 
17-9-22, 7:37:16, 493.55, , , , , , , , 
17-9-22, 7:37:17, , , , 72.45, , , , , 
17-9-22, 7:37:59, , , , , , 669, , , 
17-9-22, 7:38:0, , , , , , , , , 0.00
17-9-22, 7:38:1, , 41.03, 76.37, , , , , , 
17-9-22, 7:39:15, , , , , 41.90, , , , 
17-9-22, 7:39:16, 483.87, , , , , , , , 
17-9-22, 7:39:17, , , , 72.20, , , , , 
17-9-22, 7:41:15, , , , , 39.90, , , , 
17-9-22, 7:41:16, 522.58, , , , , , , , 
17-9-22, 7:41:17, , , , 72.45, , , , , 
17-9-22, 7:42:59, , , , , , 694, , , 
17-9-22, 7:43:0, , , , , , , , , 0.00
17-9-22, 7:43:1, , 40.63, 76.75, , , , , , 
17-9-22, 7:43:15, , , , , 40.60, , , , 
17-9-22, 7:43:16, 516.13, , , , , , , , 
17-9-22, 7:43:17, , , , 71.96, , , , , 
17-9-22, 7:45:15, , , , , 40.90, , , , 
17-9-22, 7:45:16, 516.13, , , , , , , , 
17-9-22, 7:45:17, , , , 71.71, , , , , 
17-9-22, 7:47:15, , , , , 44.00, , , , 
17-9-22, 7:47:16, 529.03, , , , , , , , 
17-9-22, 7:47:17, , , , 72.69, , , , , 
17-9-22, 7:47:59, , , , , , 665, , , 
17-9-22, 7:48:0, , , , , , , , , 0.00
17-9-22, 7:48:1, , 41.84, 75.76, , , , , , 
17-9-22, 7:49:15, , , , , 40.60, , , , 
17-9-22, 7:49:16, 590.32, , , , , , , , 
17-9-22, 7:49:17, , , , 71.96, , , , , 
17-9-22, 7:51:15, , , , , 40.70, , , , 
17-9-22, 7:51:16, 593.55, , , , , , , , 
17-9-22, 7:51:17, , , , 72.69, , , , , 
17-9-22, 7:52:59, , , , , , 683, , , 
17-9-22, 7:53:0, , , , , , , , , 0.00
17-9-22, 7:53:1, , 41.25, 76.37, , , , , , 
17-9-22, 7:53:15, , , , , 41.90, , , , 
17-9-22, 7:53:16, 548.39, , , , , , , , 
17-9-22, 7:53:17, , , , 72.45, , , , , 
17-9-22, 7:55:15, , , , , 40.50, , , , 
17-9-22, 7:55:16, 593.55, , , , , , , , 
17-9-22, 7:55:17, , , , 72.20, , , , , 
17-9-22, 7:57:15, , , , , 40.30, , , , 
17-9-22, 7:57:16, 561.29, , , , , , , , 
17-9-22, 7:57:17, , , , 71.96, , , , , 
17-9-22, 7:57:59, , , , , , 668, , , 
17-9-22, 7:58:0, , , , , , , , , 0.00
17-9-22, 7:58:1, , 41.64, 75.78, , , , , , 
17-9-22, 7:59:15, , , , , 41.00, , , , 
17-9-22, 7:59:16, 625.81, , , , , , , , 
17-9-22, 7:59:17, , , , 71.96, , , , , 
17-9-22, 8:1:15, , , , , 40.20, , , , 
17-9-22, 8:1:16, 667.74, , , , , , , , 
17-9-22, 8:1:17, , , , 72.45, , , , , 
17-9-22, 8:2:59, , , , , , 705, , , 
17-9-22, 8:3:0, , , , , , , , , 0.00
17-9-22, 8:3:1, , 41.42, 76.23, , , , , , 
17-9-22, 8:3:15, , , , , 40.10, , , , 
17-9-22, 8:3:16, 664.52, , , , , , , , 
17-9-22, 8:3:17, , , , 72.20, , , , , 
17-9-22, 8:5:15, , , , , 40.40, , , , 
17-9-22, 8:5:16, 664.52, , , , , , , , 
17-9-22, 8:5:17, , , , 71.96, , , , , 
17-9-22, 8:7:15, , , , , 39.90, , , , 
17-9-22, 8:7:16, 667.74, , , , , , , , 
17-9-22, 8:7:17, , , , 72.45, , , , , 
17-9-22, 8:7:59, , , , , , 727, , , 
17-9-22, 8:8:0, , , , , , , , , 0.00
17-9-22, 8:8:1, , 41.91, 75.65, , , , , , 
17-9-22, 8:9:15, , , , , 40.70, , , , 
17-9-22, 8:9:16, 661.29, , , , , , , , 
17-9-22, 8:9:17, , , , 72.20, , , , , 
17-9-22, 8:11:15, , , , , 40.90, , , , 
17-9-22, 8:11:16, 729.03, , , , , , , , 
17-9-22, 8:11:17, , , , 72.69, , , , , 
17-9-22, 8:12:59, , , , , , 719, , , 
17-9-22, 8:13:0, , , , , , , , , 0.00
17-9-22, 8:13:1, , 41.44, 75.96, , , , , , 
17-9-22, 8:13:15, , , , , 40.40, , , , 
17-9-22, 8:13:16, 706.45, , , , , , , , 
17-9-22, 8:13:17, , , , 72.69, , , , , 
17-9-22, 8:15:15, , , , , 41.90, , , , 
17-9-22, 8:15:16, 670.97, , , , , , , , 
17-9-22, 8:15:17, , , , 72.69, , , , , 
17-9-22, 8:17:15, , , , , 41.30, , , , 
17-9-22, 8:17:16, 651.61, , , , , , , , 
17-9-22, 8:17:17, , , , 72.69, , , , , 
17-9-22, 8:17:59, , , , , , 709, , , 
17-9-22, 8:18:0, , , , , , , , , 0.00
17-9-22, 8:18:1, , 41.52, 75.92, , , , , , 
17-9-22, 8:19:15, , , , , 39.90, , , , 
17-9-22, 8:19:16, 722.58, , , , , , , , 
17-9-22, 8:19:17, , , , 72.20, , , , , 
17-9-22, 8:21:15, , , , , 41.00, , , , 
17-9-22, 8:21:16, 741.94, , , , , , , , 
17-9-22, 8:21:17, , , , 72.69, , , , , 
17-9-22, 8:22:59, , , , , , 714, , , 
17-9-22, 8:23:0, , , , , , , , , 0.00
17-9-22, 8:23:1, , 41.37, 76.08, , , , , , 
17-9-22, 8:23:15, , , , , 42.60, , , , 
17-9-22, 8:23:16, 700.00, , , , , , , , 
17-9-22, 8:23:17, , , , 72.45, , , , , 
17-9-22, 8:25:15, , , , , 40.40, , , , 
17-9-22, 8:25:16, 729.03, , , , , , , , 
17-9-22, 8:25:17, , , , 72.45, , , , , 
17-9-22, 8:27:15, , , , , 40.30, , , , 
17-9-22, 8:27:16, 700.00, , , , , , , , 
17-9-22, 8:27:17, , , , 72.45, , , , , 
17-9-22, 8:27:59, , , , , , 714, , , 
17-9-22, 8:28:0, , , , , , , , , 0.00
17-9-22, 8:28:1, , 41.74, 75.70, , , , , , 
17-9-22, 8:29:15, , , , , 39.90, , , , 
17-9-22, 8:29:16, 729.03, , , , , , , , 
17-9-22, 8:29:17, , , , 72.45, , , , , 
17-9-22, 8:31:15, , , , , 37.50, , , , 
17-9-22, 8:31:16, 741.94, , , , , , , , 
17-9-22, 8:31:17, , , , 72.69, , , , , 
17-9-22, 8:32:59, , , , , , 706, , , 
17-9-22, 8:33:0, , , , , , , , , 11.00
17-9-22, 8:33:1, , 41.15, 76.23, , , , , , 
17-9-22, 8:33:15, , , , , 36.40, , , , 
17-9-22, 8:33:16, 732.26, , , , , , , , 
17-9-22, 8:33:17, , , , 69.81, , , , , 
17-9-22, 8:35:8, , , , , , , 0.62, 0.62, 
17-9-22, 8:35:15, , , , , 39.70, , , , 
17-9-22, 8:35:16, 732.26, , , , , , , , 
17-9-22, 8:35:17, , , , 72.69, , , , , 
17-9-22, 8:37:15, , , , , 39.30, , , , 
